date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM,DOW,PYPL,KHC
Nov 2017,0.37,0.01,0.22,0.09,0.02,0.04,0.51,0.0,0.1,0.04,0.0,0.0,0.65,0.38,0.09,0.0,0.01,0.0,0.0,0.86,0.78,0.0,0.09,0.0,0.0,0.06,0.78,0.05,0.0,0.17,0.0,0.87,0.0,0.0,0.0,0.0,0.47,0.0,0.02,0.08,0.01,0.63,0.18,0.19,0.42,0.82,0.01,0.02,0.0,0.0,0.0,0.01,0.41,0.07,0.0,0.0,0.47,0.8,0.02,0.0,0.01,0.54,0.08,0.03,0.52,0.0,0.69,0.01,0.06,0.0,0.03,0.14,0.01,0.57,0.03,0.16,0.22,0.01,0.0,0.0,0.0,0.83,0.02,0.91,0.0,0.03,0.01,0.14,0.01,0.01,0.01,0.32,0.34,0.68,0.01,0.0,0.0,0.01,0.09,0.0,0.0
Dec 2017,0.26,0.01,0.2,0.08,0.02,0.04,0.51,0.0,0.11,0.04,0.0,0.0,0.64,0.33,0.08,0.0,0.01,0.0,0.0,0.8,0.76,0.0,0.09,0.0,0.0,0.06,0.78,0.04,0.0,0.2,0.0,0.78,0.0,0.0,0.0,0.0,0.47,0.0,0.03,0.07,0.01,0.6,0.16,0.18,0.48,0.87,0.01,0.01,0.0,0.0,0.0,0.01,0.45,0.07,0.0,0.0,0.43,0.77,0.02,0.0,0.01,0.55,0.07,0.02,0.59,0.0,0.66,0.01,0.06,0.0,0.03,0.12,0.02,0.59,0.03,0.15,0.22,0.0,0.0,0.0,0.0,0.87,0.01,0.86,0.0,0.02,0.01,0.09,0.01,0.01,0.0,0.38,0.38,0.66,0.01,0.0,0.0,0.01,0.08,0.0,0.0
Jan 2018,0.31,0.02,0.21,0.09,0.02,0.04,0.58,0.0,0.1,0.06,0.0,0.0,0.66,0.38,0.09,0.0,0.01,0.0,0.0,0.8,0.75,0.0,0.08,0.0,0.0,0.06,0.81,0.05,0.0,0.19,0.0,0.79,0.0,0.0,0.0,0.0,0.5,0.0,0.02,0.08,0.02,0.66,0.17,0.19,0.45,0.84,0.01,0.02,0.0,0.0,0.01,0.01,0.45,0.07,0.0,0.0,0.51,0.79,0.02,0.0,0.01,0.54,0.07,0.02,0.59,0.0,0.71,0.01,0.06,0.01,0.02,0.13,0.02,0.57,0.04,0.18,0.24,0.0,0.0,0.0,0.0,0.88,0.02,0.81,0.01,0.03,0.01,0.09,0.02,0.01,0.01,0.3,0.35,0.67,0.01,0.0,0.0,0.01,0.11,0.0,0.0
Feb 2018,0.43,0.02,0.23,0.1,0.02,0.04,0.47,0.0,0.1,0.09,0.0,0.0,0.68,0.36,0.09,0.0,0.01,0.0,0.0,0.81,0.7,0.0,0.09,0.0,0.0,0.06,0.83,0.05,0.0,0.17,0.0,0.79,0.0,0.0,0.0,0.0,0.46,0.0,0.02,0.08,0.02,0.66,0.17,0.19,0.46,0.82,0.01,0.02,0.0,0.0,0.01,0.01,0.46,0.07,0.0,0.0,0.5,0.75,0.01,0.0,0.01,0.61,0.11,0.02,0.64,0.0,0.72,0.01,0.06,0.01,0.03,0.17,0.02,0.6,0.04,0.17,0.24,0.01,0.0,0.0,0.0,0.85,0.01,0.84,0.0,0.03,0.01,0.1,0.01,0.0,0.01,0.28,0.33,0.73,0.01,0.0,0.0,0.01,0.29,0.0,0.0
Mar 2018,0.28,0.02,0.22,0.09,0.03,0.04,0.45,0.0,0.1,0.08,0.0,0.0,0.7,0.4,0.09,0.0,0.01,0.0,0.0,0.82,0.73,0.0,0.09,0.0,0.0,0.05,0.77,0.05,0.0,0.17,0.0,0.89,0.0,0.0,0.0,0.0,0.46,0.0,0.02,0.08,0.01,0.69,0.17,0.18,0.49,0.88,0.01,0.02,0.0,0.0,0.01,0.01,0.49,0.07,0.0,0.0,0.52,0.83,0.02,0.0,0.01,0.59,0.08,0.02,0.63,0.0,0.67,0.01,0.06,0.01,0.02,0.11,0.02,0.57,0.03,0.17,0.25,0.01,0.0,0.0,0.0,0.89,0.02,0.87,0.0,0.03,0.01,0.12,0.01,0.0,0.0,0.29,0.33,0.7,0.01,0.0,0.0,0.01,0.2,0.0,0.0
Apr 2018,0.31,0.02,0.2,0.09,0.02,0.04,0.42,0.0,0.09,0.1,0.0,0.0,0.65,0.39,0.09,0.0,0.01,0.0,0.0,0.82,0.68,0.0,0.09,0.0,0.0,0.05,0.84,0.05,0.0,0.16,0.0,0.84,0.0,0.0,0.0,0.0,0.41,0.0,0.02,0.08,0.01,0.65,0.16,0.17,0.51,0.9,0.01,0.02,0.0,0.0,0.0,0.01,0.49,0.07,0.0,0.0,0.5,0.76,0.02,0.0,0.01,0.49,0.08,0.02,0.61,0.0,0.69,0.01,0.06,0.01,0.02,0.11,0.01,0.6,0.03,0.19,0.25,0.01,0.0,0.0,0.0,0.9,0.02,0.8,0.0,0.02,0.01,0.15,0.01,0.01,0.01,0.26,0.3,0.65,0.01,0.0,0.0,0.01,0.2,0.0,0.0
May 2018,0.4,0.02,0.2,0.09,0.02,0.04,0.43,0.0,0.09,0.06,0.0,0.0,0.68,0.43,0.09,0.0,0.01,0.0,0.0,0.78,0.71,0.0,0.09,0.0,0.0,0.06,0.81,0.05,0.0,0.17,0.0,0.88,0.0,0.0,0.0,0.0,0.41,0.0,0.02,0.08,0.01,0.6,0.15,0.17,0.51,0.83,0.01,0.02,0.0,0.0,0.01,0.01,0.54,0.07,0.0,0.0,0.5,0.79,0.02,0.0,0.01,0.75,0.08,0.02,0.62,0.0,0.75,0.01,0.06,0.01,0.03,0.14,0.01,0.57,0.04,0.18,0.25,0.01,0.0,0.0,0.0,0.86,0.01,0.97,0.0,0.03,0.01,0.16,0.01,0.0,0.0,0.27,0.29,0.71,0.01,0.0,0.0,0.01,0.15,0.0,0.0
Jun 2018,0.25,0.01,0.19,0.09,0.03,0.04,0.41,0.0,0.09,0.06,0.0,0.0,0.74,0.73,0.1,0.0,0.01,0.0,0.0,0.79,0.7,0.0,0.07,0.0,0.0,0.06,0.79,0.05,0.0,0.17,0.0,0.85,0.0,0.0,0.0,0.0,0.41,0.0,0.02,0.08,0.01,0.59,0.14,0.16,0.43,0.86,0.01,0.01,0.0,0.0,0.0,0.01,0.55,0.07,0.0,0.0,0.48,0.81,0.02,0.0,0.01,0.51,0.08,0.02,0.62,0.0,0.75,0.01,0.06,0.01,0.03,0.1,0.02,0.55,0.03,0.21,0.25,0.01,0.0,0.0,0.0,0.88,0.01,0.92,0.0,0.04,0.01,0.16,0.01,0.0,0.01,0.29,0.3,0.67,0.01,0.0,0.0,0.01,0.15,0.0,0.0
Jul 2018,0.27,0.02,0.19,0.09,0.02,0.04,0.42,0.0,0.09,0.09,0.0,0.0,0.71,0.68,0.09,0.0,0.01,0.0,0.0,0.77,0.71,0.0,0.08,0.0,0.0,0.06,0.78,0.04,0.0,0.17,0.0,0.85,0.0,0.0,0.0,0.0,0.37,0.0,0.03,0.08,0.01,0.59,0.15,0.15,0.42,0.87,0.01,0.01,0.0,0.0,0.01,0.01,0.59,0.07,0.0,0.0,0.48,0.83,0.02,0.0,0.01,0.52,0.07,0.02,0.62,0.0,0.73,0.01,0.07,0.02,0.02,0.08,0.02,0.58,0.03,0.21,0.26,0.01,0.0,0.0,0.0,0.86,0.02,0.91,0.0,0.05,0.01,0.18,0.01,0.0,0.01,0.28,0.32,0.69,0.01,0.0,0.0,0.01,0.14,0.0,0.0
Aug 2018,0.44,0.01,0.2,0.09,0.02,0.04,0.45,0.0,0.09,0.08,0.0,0.0,0.69,0.36,0.1,0.0,0.01,0.0,0.0,0.75,0.73,0.0,0.09,0.0,0.0,0.05,0.77,0.05,0.0,0.16,0.0,0.85,0.0,0.0,0.0,0.0,0.33,0.0,0.03,0.08,0.01,0.59,0.14,0.15,0.5,0.85,0.01,0.01,0.0,0.0,0.0,0.01,0.63,0.07,0.0,0.0,0.48,0.81,0.02,0.0,0.01,0.53,0.08,0.02,0.58,0.0,0.71,0.01,0.06,0.01,0.02,0.13,0.01,0.6,0.04,0.16,0.27,0.01,0.06,0.0,0.0,0.85,0.02,0.92,0.01,0.04,0.01,0.33,0.01,0.0,0.01,0.27,0.31,0.67,0.01,0.0,0.0,0.01,0.13,0.0,0.0
Sep 2018,0.32,0.01,0.19,0.09,0.03,0.04,0.49,0.0,0.09,0.08,0.0,0.0,0.68,0.34,0.1,0.0,0.01,0.0,0.0,0.83,0.74,0.0,0.09,0.0,0.0,0.06,0.79,0.05,0.0,0.17,0.0,0.81,0.0,0.0,0.0,0.0,0.38,0.0,0.03,0.07,0.01,0.6,0.15,0.16,0.5,0.81,0.01,0.01,0.0,0.0,0.0,0.01,0.66,0.07,0.0,0.0,0.49,0.77,0.02,0.0,0.01,0.49,0.07,0.02,0.59,0.0,0.7,0.01,0.07,0.01,0.07,0.08,0.02,0.58,0.03,0.15,0.25,0.01,0.06,0.0,0.0,0.87,0.01,0.89,0.01,0.03,0.01,0.26,0.01,0.01,0.01,0.25,0.29,0.69,0.01,0.0,0.0,0.01,0.12,0.0,0.0
Oct 2018,0.34,0.01,0.19,0.09,0.03,0.04,0.47,0.0,0.09,0.12,0.0,0.0,0.64,0.31,0.09,0.0,0.01,0.0,0.0,0.82,0.78,0.0,0.09,0.0,0.0,0.06,0.79,0.05,0.0,0.18,0.0,0.82,0.0,0.0,0.0,0.0,0.34,0.0,0.02,0.08,0.01,0.6,0.15,0.15,0.47,0.79,0.01,0.02,0.0,0.0,0.0,0.01,0.67,0.07,0.0,0.0,0.45,0.76,0.02,0.0,0.01,0.48,0.07,0.02,0.6,0.0,0.73,0.01,0.07,0.01,0.03,0.13,0.01,0.56,0.04,0.15,0.24,0.0,0.05,0.0,0.0,0.84,0.01,0.89,0.0,0.03,0.01,0.31,0.01,0.0,0.01,0.27,0.29,0.67,0.01,0.0,0.0,0.01,0.2,0.0,0.0
Nov 2018,0.52,0.01,0.2,0.08,0.02,0.04,0.49,0.0,0.09,0.1,0.0,0.0,0.62,0.32,0.1,0.0,0.01,0.0,0.0,0.84,0.74,0.0,0.09,0.0,0.0,0.05,0.77,0.04,0.0,0.18,0.0,0.79,0.0,0.0,0.0,0.0,0.35,0.0,0.02,0.09,0.01,0.63,0.14,0.16,0.49,0.83,0.01,0.01,0.0,0.0,0.0,0.01,0.64,0.07,0.0,0.0,0.46,0.72,0.02,0.0,0.01,0.48,0.07,0.02,0.56,0.0,0.66,0.01,0.06,0.01,0.02,0.16,0.01,0.57,0.03,0.16,0.24,0.0,0.05,0.0,0.0,0.8,0.01,0.9,0.0,0.04,0.01,0.15,0.01,0.0,0.01,0.3,0.32,0.69,0.01,0.0,0.0,0.01,0.18,0.0,0.0
Dec 2018,0.38,0.01,0.2,0.07,0.03,0.04,0.47,0.0,0.08,0.09,0.0,0.0,0.63,0.32,0.09,0.0,0.01,0.0,0.0,0.78,0.77,0.0,0.09,0.0,0.0,0.06,0.76,0.04,0.0,0.21,0.0,0.72,0.0,0.0,0.0,0.0,0.33,0.0,0.02,0.08,0.01,0.56,0.14,0.14,0.47,0.78,0.01,0.01,0.0,0.0,0.01,0.01,0.64,0.08,0.0,0.0,0.45,0.71,0.02,0.0,0.01,0.5,0.08,0.02,0.56,0.0,0.68,0.01,0.07,0.01,0.03,0.1,0.01,0.57,0.03,0.16,0.22,0.0,0.05,0.0,0.0,0.84,0.01,0.87,0.01,0.03,0.0,0.13,0.01,0.0,0.01,0.36,0.32,0.66,0.01,0.0,0.0,0.01,0.28,0.0,0.0
Jan 2019,0.52,0.02,0.2,0.08,0.03,0.04,0.49,0.0,0.1,0.09,0.0,0.0,0.69,0.34,0.09,0.0,0.01,0.0,0.0,0.79,0.74,0.0,0.08,0.0,0.0,0.06,0.86,0.05,0.0,0.19,0.0,0.75,0.0,0.0,0.0,0.0,0.35,0.0,0.02,0.08,0.01,0.55,0.13,0.14,0.46,0.73,0.01,0.01,0.0,0.0,0.01,0.01,0.64,0.08,0.0,0.0,0.52,0.72,0.01,0.0,0.01,0.53,0.07,0.02,0.59,0.0,0.65,0.01,0.06,0.01,0.02,0.12,0.01,0.54,0.04,0.18,0.26,0.0,0.08,0.0,0.0,0.79,0.01,0.82,0.01,0.03,0.01,0.17,0.01,0.0,0.01,0.31,0.31,0.66,0.01,0.0,0.0,0.01,0.24,0.0,0.0
Feb 2019,0.29,0.01,0.2,0.08,0.02,0.04,0.47,0.0,0.1,0.09,0.0,0.0,0.74,0.31,0.1,0.0,0.01,0.0,0.0,0.83,0.73,0.0,0.09,0.0,0.0,0.06,0.81,0.05,0.0,0.18,0.0,0.84,0.0,0.0,0.0,0.0,0.35,0.0,0.04,0.08,0.01,0.59,0.14,0.15,0.48,0.7,0.01,0.01,0.0,0.0,0.01,0.01,0.65,0.08,0.0,0.0,0.51,0.7,0.02,0.0,0.01,0.5,0.08,0.02,0.57,0.0,0.69,0.01,0.06,0.01,0.03,0.1,0.01,0.55,0.04,0.17,0.3,0.0,0.08,0.0,0.0,0.83,0.01,0.88,0.01,0.03,0.01,0.18,0.01,0.0,0.01,0.26,0.29,0.68,0.01,0.0,0.0,0.01,0.18,0.0,0.0
Mar 2019,0.29,0.01,0.2,0.08,0.02,0.04,0.43,0.0,0.09,0.1,0.0,0.0,0.79,0.38,0.1,0.0,0.01,0.0,0.0,0.82,0.76,0.0,0.09,0.0,0.0,0.06,0.88,0.05,0.0,0.18,0.0,0.84,0.0,0.0,0.0,0.0,0.33,0.0,0.02,0.08,0.01,0.56,0.13,0.14,0.45,0.72,0.01,0.01,0.0,0.0,0.01,0.01,0.66,0.07,0.0,0.0,0.5,0.73,0.02,0.0,0.01,0.5,0.07,0.02,0.61,0.0,0.7,0.01,0.06,0.01,0.02,0.1,0.02,0.61,0.03,0.17,0.29,0.0,0.07,0.0,0.0,0.81,0.01,0.93,0.01,0.03,0.0,0.33,0.01,0.0,0.0,0.26,0.28,0.68,0.01,0.0,0.0,0.01,0.16,0.0,0.0
Apr 2019,0.33,0.02,0.2,0.09,0.02,0.04,0.41,0.0,0.09,0.11,0.0,0.0,0.75,0.36,0.1,0.0,0.01,0.0,0.0,0.81,0.69,0.0,0.08,0.0,0.0,0.05,0.85,0.05,0.0,0.18,0.0,0.8,0.0,0.0,0.0,0.0,0.33,0.0,0.03,0.07,0.01,0.54,0.13,0.14,0.53,0.7,0.01,0.01,0.0,0.0,0.01,0.01,0.68,0.07,0.0,0.0,0.51,0.75,0.02,0.0,0.01,0.49,0.07,0.02,0.57,0.0,0.68,0.01,0.06,0.01,0.02,0.09,0.01,0.6,0.04,0.18,0.26,0.01,0.06,0.0,0.0,0.82,0.01,0.92,0.0,0.03,0.01,0.36,0.01,0.01,0.01,0.27,0.27,0.63,0.01,0.0,0.0,0.01,0.16,0.0,0.0
May 2019,0.35,0.01,0.2,0.08,0.02,0.04,0.45,0.0,0.09,0.11,0.0,0.0,0.77,0.39,0.1,0.0,0.01,0.0,0.0,0.78,0.77,0.0,0.1,0.0,0.0,0.05,0.85,0.05,0.0,0.18,0.0,0.81,0.0,0.0,0.0,0.0,0.34,0.0,0.03,0.08,0.01,0.53,0.13,0.14,0.56,0.64,0.01,0.01,0.0,0.0,0.0,0.01,0.63,0.07,0.0,0.0,0.48,0.72,0.02,0.0,0.01,0.85,0.07,0.02,0.6,0.0,0.76,0.01,0.06,0.0,0.02,0.09,0.01,0.7,0.03,0.19,0.31,0.01,0.05,0.0,0.0,0.79,0.01,0.89,0.0,0.03,0.01,0.39,0.01,0.0,0.0,0.28,0.28,0.65,0.01,0.0,0.0,0.01,0.2,0.0,0.0
Jun 2019,0.25,0.02,0.2,0.08,0.03,0.04,0.5,0.0,0.08,0.09,0.0,0.0,0.78,0.65,0.1,0.0,0.01,0.0,0.0,0.8,0.73,0.0,0.09,0.0,0.0,0.06,0.84,0.05,0.0,0.18,0.0,0.91,0.0,0.0,0.0,0.0,0.31,0.0,0.04,0.08,0.01,0.54,0.13,0.13,0.41,0.69,0.01,0.01,0.0,0.0,0.0,0.01,0.65,0.09,0.0,0.0,0.48,0.83,0.02,0.0,0.01,0.54,0.07,0.02,0.6,0.0,0.67,0.01,0.06,0.0,0.02,0.07,0.02,0.59,0.04,0.23,0.29,0.01,0.06,0.0,0.0,0.78,0.01,0.92,0.0,0.04,0.01,0.3,0.01,0.0,0.01,0.29,0.29,0.65,0.01,0.0,0.0,0.01,0.17,0.0,0.0
Jul 2019,0.28,0.03,0.21,0.08,0.02,0.04,0.53,0.0,0.09,0.07,0.0,0.0,0.74,0.7,0.11,0.0,0.01,0.0,0.0,0.81,0.77,0.0,0.07,0.0,0.0,0.06,0.85,0.05,0.0,0.19,0.0,0.81,0.0,0.0,0.0,0.0,0.32,0.0,0.03,0.08,0.01,0.52,0.13,0.12,0.41,0.65,0.01,0.01,0.0,0.0,0.01,0.01,0.63,0.08,0.0,0.0,0.47,0.75,0.02,0.0,0.01,0.56,0.08,0.02,0.6,0.0,0.71,0.01,0.06,0.01,0.02,0.07,0.02,0.55,0.03,0.23,0.28,0.01,0.08,0.01,0.0,0.83,0.01,0.89,0.01,0.05,0.01,0.22,0.01,0.0,0.01,0.3,0.28,0.63,0.01,0.0,0.0,0.01,0.16,0.0,0.0
Aug 2019,0.29,0.02,0.2,0.08,0.02,0.05,0.48,0.0,0.09,0.06,0.0,0.0,0.71,0.34,0.1,0.0,0.01,0.0,0.0,0.79,0.76,0.0,0.08,0.0,0.0,0.06,0.81,0.05,0.0,0.19,0.0,0.8,0.0,0.0,0.0,0.0,0.31,0.0,0.02,0.08,0.01,0.5,0.11,0.11,0.49,0.63,0.01,0.01,0.0,0.0,0.01,0.01,0.65,0.07,0.0,0.0,0.5,0.71,0.02,0.0,0.01,0.54,0.08,0.02,0.59,0.0,0.63,0.01,0.06,0.0,0.02,0.08,0.01,0.64,0.04,0.18,0.28,0.01,0.08,0.0,0.0,0.78,0.01,0.89,0.01,0.05,0.0,0.14,0.01,0.0,0.01,0.27,0.28,0.7,0.01,0.0,0.0,0.01,0.26,0.0,0.0
Sep 2019,0.25,0.02,0.21,0.08,0.02,0.04,0.44,0.0,0.09,0.05,0.0,0.0,0.64,0.34,0.1,0.0,0.01,0.0,0.0,0.83,0.73,0.0,0.08,0.0,0.0,0.05,0.83,0.05,0.0,0.18,0.0,0.84,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.07,0.01,0.63,0.12,0.13,0.54,0.61,0.01,0.01,0.0,0.0,0.0,0.01,0.64,0.06,0.0,0.0,0.5,0.73,0.02,0.0,0.01,0.48,0.07,0.02,0.54,0.0,0.66,0.01,0.05,0.0,0.02,0.06,0.01,0.57,0.03,0.17,0.31,0.0,0.07,0.0,0.0,0.78,0.01,0.9,0.0,0.07,0.0,0.12,0.01,0.01,0.01,0.27,0.28,0.64,0.01,0.0,0.0,0.01,0.18,0.0,0.0
Oct 2019,0.31,0.02,0.2,0.08,0.02,0.04,0.45,0.0,0.09,0.06,0.0,0.0,0.65,0.31,0.1,0.0,0.01,0.0,0.0,0.82,0.8,0.0,0.09,0.0,0.0,0.07,0.82,0.05,0.0,0.19,0.0,0.82,0.0,0.0,0.0,0.0,0.33,0.0,0.02,0.07,0.01,0.66,0.12,0.12,0.5,0.6,0.01,0.01,0.0,0.0,0.01,0.01,0.64,0.06,0.0,0.0,0.48,0.71,0.02,0.0,0.01,0.52,0.08,0.02,0.57,0.0,0.64,0.02,0.06,0.01,0.02,0.07,0.01,0.58,0.04,0.16,0.38,0.0,0.07,0.0,0.0,0.8,0.01,0.88,0.0,0.06,0.01,0.19,0.01,0.01,0.01,0.28,0.3,0.64,0.01,0.0,0.0,0.01,0.18,0.0,0.0
Nov 2019,0.26,0.02,0.21,0.08,0.02,0.04,0.51,0.0,0.09,0.04,0.0,0.0,0.63,0.31,0.12,0.0,0.01,0.0,0.0,0.82,0.8,0.0,0.09,0.0,0.0,0.06,0.84,0.05,0.0,0.2,0.0,0.82,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.07,0.01,0.5,0.11,0.12,0.45,0.6,0.01,0.01,0.0,0.0,0.01,0.01,0.66,0.07,0.0,0.0,0.46,0.7,0.02,0.0,0.01,0.54,0.07,0.02,0.52,0.0,0.62,0.01,0.06,0.0,0.02,0.08,0.01,0.64,0.05,0.17,0.39,0.01,0.09,0.0,0.0,0.77,0.01,0.89,0.0,0.04,0.01,0.18,0.01,0.0,0.01,0.28,0.29,0.7,0.01,0.0,0.0,0.01,0.15,0.0,0.0
Dec 2019,0.28,0.02,0.2,0.07,0.02,0.04,0.51,0.0,0.08,0.05,0.0,0.0,0.6,0.31,0.1,0.0,0.01,0.0,0.0,0.82,0.81,0.0,0.1,0.0,0.0,0.06,0.79,0.04,0.0,0.23,0.0,0.77,0.0,0.0,0.0,0.0,0.31,0.0,0.02,0.07,0.01,0.48,0.1,0.11,0.5,0.58,0.01,0.01,0.0,0.0,0.0,0.01,0.6,0.07,0.0,0.0,0.45,0.69,0.02,0.0,0.01,0.55,0.07,0.02,0.5,0.0,0.65,0.01,0.06,0.0,0.03,0.07,0.01,0.58,0.03,0.16,0.4,0.01,0.08,0.0,0.0,0.8,0.01,0.85,0.0,0.04,0.01,0.2,0.01,0.0,0.01,0.42,0.3,0.67,0.0,0.0,0.0,0.01,0.16,0.0,0.0
Jan 2020,0.4,0.02,0.2,0.08,0.02,0.04,0.53,0.0,0.1,0.06,0.0,0.0,0.66,0.31,0.1,0.0,0.01,0.0,0.0,0.87,0.8,0.0,0.08,0.0,0.0,0.06,0.87,0.05,0.0,0.2,0.0,0.81,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.07,0.01,0.51,0.12,0.12,0.44,0.55,0.0,0.01,0.0,0.0,0.01,0.01,0.56,0.07,0.0,0.0,0.5,0.7,0.02,0.0,0.01,0.53,0.08,0.02,0.52,0.0,0.64,0.02,0.05,0.01,0.02,0.07,0.01,0.56,0.05,0.18,0.53,0.01,0.08,0.0,0.0,0.78,0.01,0.81,0.0,0.04,0.01,0.4,0.02,0.0,0.01,0.31,0.31,0.68,0.01,0.0,0.0,0.01,0.18,0.0,0.0
Feb 2020,0.42,0.03,0.2,0.08,0.02,0.05,0.5,0.0,0.1,0.08,0.0,0.0,0.65,0.32,0.11,0.0,0.01,0.0,0.0,0.85,0.78,0.0,0.09,0.0,0.0,0.05,0.89,0.05,0.0,0.19,0.0,0.83,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.07,0.03,0.52,0.12,0.12,0.56,0.56,0.01,0.01,0.0,0.0,0.01,0.01,0.59,0.07,0.0,0.0,0.5,0.7,0.02,0.0,0.01,0.55,0.08,0.02,0.54,0.0,0.66,0.03,0.05,0.0,0.02,0.13,0.01,0.57,0.06,0.17,0.46,0.01,0.07,0.0,0.0,0.78,0.01,0.79,0.0,0.04,0.02,0.74,0.01,0.01,0.01,0.26,0.29,0.68,0.01,0.0,0.0,0.01,0.3,0.0,0.0
Mar 2020,0.64,0.03,0.22,0.09,0.03,0.04,0.54,0.0,0.21,0.1,0.0,0.0,0.64,0.34,0.1,0.0,0.01,0.0,0.0,0.93,0.79,0.0,0.09,0.0,0.0,0.05,0.7,0.05,0.0,0.24,0.0,0.83,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.07,0.04,0.53,0.12,0.13,0.42,0.51,0.01,0.01,0.0,0.0,0.01,0.01,0.55,0.06,0.0,0.0,0.44,0.66,0.02,0.0,0.01,0.51,0.08,0.02,0.52,0.0,0.62,0.04,0.06,0.01,0.03,0.11,0.02,0.47,0.06,0.16,0.55,0.01,0.08,0.01,0.0,0.85,0.01,0.8,0.0,0.09,0.01,0.48,0.02,0.0,0.01,0.29,0.3,0.64,0.01,0.0,0.0,0.02,1.0,0.0,0.0
Apr 2020,0.41,0.03,0.26,0.08,0.02,0.04,0.65,0.0,0.09,0.1,0.0,0.0,0.53,0.27,0.08,0.0,0.01,0.0,0.0,0.86,0.88,0.0,0.1,0.0,0.0,0.06,0.72,0.04,0.0,0.21,0.0,0.92,0.0,0.0,0.0,0.0,0.35,0.0,0.01,0.07,0.05,0.52,0.12,0.14,0.35,0.53,0.01,0.01,0.0,0.0,0.01,0.01,0.59,0.07,0.0,0.0,0.46,0.71,0.02,0.0,0.01,0.61,0.09,0.02,0.48,0.0,0.61,0.03,0.06,0.01,0.02,0.08,0.01,0.47,0.06,0.14,1.0,0.01,0.13,0.01,0.0,0.8,0.01,0.83,0.0,0.06,0.01,0.38,0.01,0.0,0.01,0.36,0.32,0.65,0.01,0.0,0.0,0.02,0.6,0.0,0.0
May 2020,0.31,0.03,0.27,0.08,0.02,0.04,0.67,0.0,0.1,0.07,0.0,0.0,0.55,0.33,0.09,0.0,0.01,0.0,0.0,0.84,0.9,0.0,0.11,0.0,0.0,0.09,0.84,0.04,0.0,0.18,0.0,0.94,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.07,0.04,0.54,0.11,0.12,0.37,0.48,0.01,0.01,0.0,0.0,0.01,0.01,0.55,0.07,0.0,0.0,0.54,0.72,0.02,0.0,0.01,0.64,0.09,0.02,0.53,0.0,0.64,0.02,0.05,0.0,0.02,0.12,0.01,0.5,0.06,0.15,0.76,0.01,0.13,0.01,0.0,0.87,0.01,0.92,0.0,0.06,0.01,0.3,0.01,0.0,0.01,0.42,0.31,0.69,0.01,0.0,0.0,0.02,0.42,0.0,0.0
Jun 2020,0.37,0.02,0.25,0.08,0.03,0.04,0.62,0.0,0.12,0.07,0.0,0.0,0.6,0.39,0.09,0.0,0.01,0.0,0.0,0.88,0.84,0.0,0.1,0.0,0.0,0.11,0.85,0.04,0.0,0.22,0.0,0.95,0.0,0.0,0.0,0.0,0.33,0.0,0.02,0.07,0.02,0.56,0.11,0.11,0.44,0.49,0.0,0.01,0.0,0.0,0.01,0.01,0.54,0.07,0.0,0.0,0.51,0.72,0.02,0.0,0.01,0.61,0.09,0.02,0.55,0.0,0.71,0.02,0.05,0.0,0.03,0.1,0.02,0.58,0.07,0.16,0.64,0.01,0.12,0.01,0.0,0.89,0.01,1.0,0.0,0.07,0.01,0.33,0.01,0.0,0.01,0.45,0.34,0.68,0.01,0.0,0.0,0.01,0.5,0.0,0.0
Jul 2020,0.45,0.03,0.25,0.08,0.03,0.04,0.68,0.0,0.13,0.11,0.0,0.0,0.6,0.44,0.11,0.0,0.01,0.0,0.0,0.88,0.86,0.0,0.12,0.0,0.0,0.06,0.9,0.05,0.0,0.21,0.0,0.9,0.0,0.0,0.0,0.0,0.33,0.0,0.02,0.08,0.02,0.55,0.11,0.1,0.41,0.51,0.0,0.01,0.0,0.0,0.01,0.01,0.61,0.12,0.0,0.0,0.55,0.71,0.02,0.0,0.01,0.57,0.08,0.02,0.57,0.0,0.71,0.03,0.06,0.01,0.02,0.11,0.01,0.57,0.12,0.16,0.62,0.01,0.12,0.0,0.0,0.85,0.01,0.9,0.0,0.09,0.01,0.7,0.02,0.0,0.01,0.39,0.31,0.63,0.01,0.0,0.0,0.01,0.38,0.0,0.0
