Date,AALB.AS,ABN.AS,AD.AS,ADYEN.AS,AGN.AS,AKZA.AS,ASML.AS,ASRNL.AS,GLPG.AS,HEIA.AS,IMCD.AS,INGA.AS,KPN.AS,MT.AS,NN.AS,PHIA.AS,RAND.AS,REL.L,TKWY.AS,UNA.AS,URW.AS,VPK.AS,WKL.AS
2005-11-01,7.202347278594971,,,,6.315335750579834,19.458534240722656,18.43390464782715,,8.350000381469727,18.4692440032959,,9.881951332092285,1.7555677890777588,29.443187713623047,,12.431248664855957,17.544769287109375,322.3299560546875,,,,7.604745864868164,9.891030311584473
2005-12-01,7.6095499992370605,,,,6.441832542419434,19.989540100097656,19.1712589263916,,9.140000343322754,19.008703231811523,,10.5211181640625,1.7680922746658325,28.123708724975586,,13.75137996673584,18.35521697998047,341.73223876953125,,,,7.8563971519470215,9.961015701293945
2006-01-01,8.975364685058594,,,,6.231008052825928,20.341846466064453,21.043012619018555,,8.75,20.548986434936523,,10.546255111694336,1.6595441102981567,36.694034576416016,,14.55289363861084,20.861616134643555,331.7184143066406,,,,8.528487205505371,10.625858306884766
2006-02-01,10.137580871582031,,,,6.488680839538574,21.751073837280273,19.749805450439453,,9.390000343322754,22.429983139038086,,11.32187557220459,1.8119295835494995,35.06039810180664,,14.311914443969727,23.50308609008789,322.3299560546875,,,,8.197047233581543,10.742499351501465
2006-03-01,10.324214935302734,,,,7.153945446014404,22.358675003051758,19.114540100097656,,10.170000076293945,22.231239318847656,,11.70609188079834,1.94135320186615,39.697410583496094,,14.610517501831055,24.46862030029297,345.4873962402344,,,,8.562246322631836,12.002205848693848
2006-04-01,10.960463523864746,,,,6.77915096282959,23.30326271057129,19.057819366455078,,9.75,22.791988372802734,,11.584002494812012,1.943440556526184,36.73174285888672,,14.554644584655762,26.364681243896484,341.1063232421875,,,,9.492124557495117,12.043030738830566
2006-05-01,9.945064544677734,,,,6.090459823608398,21.939128875732422,17.91208267211914,,8.75,22.30997657775879,,11.183566093444824,1.934498906135559,32.308345794677734,,13.059267044067383,24.013370513916016,331.8141174316406,,,,8.485522270202637,11.03398323059082
2006-06-01,9.876299858093262,,,,6.3649725914001465,21.954755783081055,17.968801498413086,,8.949999809265137,23.71194839477539,,11.256826400756836,1.8999156951904297,32.82748031616211,,13.000730514526367,23.29754066467285,348.404541015625,,,,8.634610176086426,11.063932418823242
2006-07-01,9.721580505371094,,,,6.326888561248779,22.783004760742188,17.50370216369629,,8.460000038146973,26.32992172241211,,11.641458511352539,1.9215303659439087,36.09800720214844,,13.756399154663086,21.808408737182617,340.7472229003906,,,,9.022680282592773,11.045964241027832
2006-08-01,11.071083068847656,,,,6.636329174041748,23.51523780822754,19.352764129638672,,8.399999618530273,25.900741577148438,,12.363094329833984,2.081477403640747,35.33805847167969,,14.166166305541992,21.320497512817383,359.5711364746094,,,,9.072754859924316,11.824692726135254
2006-09-01,10.048212051391602,,,,7.166159152984619,25.408586502075195,20.91822624206543,,8.380000114440918,25.800600051879883,,12.943793296813965,2.212777853012085,37.34650802612305,,14.72493839263916,22.824880599975586,380.926513671875,,,,9.535937309265137,12.321880340576172
2006-10-01,10.572541236877441,,,,6.982038974761963,22.981754302978516,20.328336715698242,,8.329999923706055,25.513437271118164,,12.951254844665527,2.302961587905884,45.63819885253906,,14.565284729003906,25.08144760131836,383.8199462890625,,,,9.388846397399902,12.902934074401855
2006-11-01,10.52956485748291,,,,6.633177757263184,22.800676345825195,21.28122901916504,,8.699999809265137,26.440275192260742,,12.01097297668457,2.2765660285949707,42.17767333984375,,14.948444366455078,24.608789443969727,357.4604797363281,,,,10.15560245513916,12.669310569763184
2006-12-01,11.260186195373535,,,,6.996572494506836,24.33863067626953,21.37198257446289,,10.0,25.887039184570312,,12.533354759216309,2.368948459625244,43.38545608520508,,15.203882217407227,26.631568908691406,360.3539123535156,,,,11.138301849365234,13.052689552307129
2007-01-01,12.179911613464355,,,,7.292135715484619,25.434160232543945,21.984560012817383,,9.520000457763672,27.92754554748535,,12.51842975616455,2.4305367469787598,48.42020034790039,,15.879729270935059,26.097919464111328,373.5335998535156,,,,12.559146881103516,13.783493041992188
2007-02-01,12.51513957977295,,,,7.243681907653809,24.538766860961914,21.11107063293457,,9.079999923706055,26.763593673706055,,12.040822982788086,2.564711093902588,51.98927688598633,,14.778152465820312,26.911104202270508,381.56951904296875,,,,11.829944610595703,13.699633598327637
2007-03-01,12.711119651794434,,,,7.22914457321167,29.942672729492188,20.974946975708008,,9.520000457763672,28.135908126831055,,11.809486389160156,2.564711093902588,54.39982604980469,,15.21452808380127,29.508190155029297,390.570556640625,,,,13.144381523132324,13.454031944274902
2007-04-01,13.44517707824707,,,,7.379350185394287,30.975006103515625,22.676536560058594,,9.0,28.26523208618164,,12.552009582519531,2.749476432800293,54.31769561767578,,16.449586868286133,29.340463638305664,410.17950439453125,,,,13.857938766479492,13.046695709228516
2007-05-01,14.535937309265137,,,,7.533810615539551,32.43305969238281,21.83708381652832,,8.930000305175781,31.463693618774414,,12.622103691101074,3.1094329357147217,62.242862701416016,,17.166675567626953,30.76860809326172,446.9695129394531,,,,14.380611419677734,14.242029190063477
2007-06-01,14.19416332244873,,,,7.237204074859619,34.20310974121094,23.25507164001465,,8.489999771118164,31.601755142211914,,12.500114440917969,3.0379245281219482,65.42530059814453,,17.144947052001953,30.561260223388672,423.3934326171875,,,,13.429118156433105,13.940444946289062
2007-07-01,14.291808128356934,,,,6.643989562988281,32.48661804199219,24.843229293823242,,8.020000457763672,33.90520477294922,,11.93972396850586,2.774078607559204,64.286865234375,,16.24858283996582,25.098140716552734,401.1265563964844,,,,13.62641716003418,13.29420280456543
2007-08-01,12.178380012512207,,,,6.619273662567139,30.995073318481445,24.65037727355957,,7.099999904632568,33.774417877197266,,11.253532409667969,2.820929765701294,67.85679626464844,,15.716197967529297,21.333160400390625,391.9582824707031,,,,13.683696746826172,13.158796310424805
2007-09-01,11.66222858428955,,,,6.790737152099609,31.01116371154785,26.374662399291992,,6.829999923706055,33.621822357177734,,12.117210388183594,3.049731492996216,78.39082336425781,,17.193838119506836,19.686954498291016,407.63677978515625,,,,12.729020118713379,12.814132690429688
2007-10-01,11.585504531860352,,,,7.210418701171875,29.79325294494629,24.240739822387695,,7.590000152587891,35.287567138671875,,12.082179069519043,3.2627365589141846,78.37669372558594,,15.509763717651367,19.868717193603516,414.2328796386719,,,,12.566726684570312,13.312665939331055
2007-11-01,9.995201110839844,,,,6.173859596252441,28.310701370239258,25.952239990234375,,7.099999904632568,32.788944244384766,,10.326679229736328,3.147463321685791,71.34286499023438,,15.569524765014648,16.841150283813477,403.67877197265625,,,,11.85071849822998,13.06647777557373
2007-12-01,9.48602294921875,,,,6.1131815910339355,29.60198211669922,23.688392639160156,,7.949999809265137,32.306758880615234,,10.41231632232666,3.117391586303711,75.52926635742188,,16.036718368530273,14.031696319580078,448.2025146484375,,,,12.347150802612305,13.835813522338867
2008-01-01,8.084044456481934,,,,5.03617000579834,26.65744400024414,19.4122314453125,,6.679999828338623,27.47024154663086,,8.43883991241455,3.0372021198272705,63.967926025390625,,14.222261428833008,13.278698921203613,335.427001953125,,,,10.765570640563965,11.780138969421387
2008-02-01,8.997771263122559,,,,5.03617000579834,26.31166648864746,17.596782684326172,,6.75,27.31682014465332,,8.660711288452148,3.137439727783203,73.46294403076172,,14.113615036010742,13.117713928222656,394.7080078125,,,,10.985145568847656,10.573813438415527
2008-03-01,9.444172859191895,,,,4.712559700012207,27.457067489624023,17.039018630981445,,5.920000076293945,26.878463745117188,,9.232901573181152,2.6813573837280273,75.3212661743164,,13.16292953491211,15.407861709594727,397.18670654296875,,,,12.68128490447998,10.3214693069458
