Date,AGNC,AXON,BCG,BSBK,CEAD,CMRX,CVCO,FNKO,FNLC,IFRX,KLXE,MSBI,NMRA,NMRK,NVCR,NVCT,NVEC,NVEI,OPTN,OPTX,SCNI,SCOR,SDA,SLAB,STRR,STRS,STRT,TWST,UONEK,ZPTA
2008-06-01,1.61353600025177,4.989999771118164,,,,,32.72999954223633,,6.398886203765869,,,,,,,,17.594072341918945,,,,,436.3999938964844,,36.09000015258789,78.31519317626953,14.587813377380371,29.032001495361328,,1.2899999618530273,
2008-07-01,1.5445531606674194,5.039999961853027,,,,,33.70000076293945,,8.592789649963379,,,,,,,,15.893572807312012,,,,,381.6000061035156,,32.709999084472656,63.468719482421875,22.649280548095703,27.46396827697754,,0.9900000095367432,
2008-08-01,1.871436595916748,6.5,,,,,35.0099983215332,,8.640666961669922,,,,,,,,17.238414764404297,,,,,408.0,,33.709999084472656,58.643585205078125,24.352170944213867,23.608352661132812,,1.0499999523162842,
2008-09-01,1.710463285446167,7.150000095367432,,,,,36.150001525878906,,9.320698738098145,,,,,,,,15.732417106628418,,,,,352.6000061035156,,30.700000762939453,42.312461853027344,23.08548927307129,22.00115394592285,,0.75,
2008-10-01,1.9360021352767944,5.010000228881836,,,,,34.029998779296875,,8.559826850891113,,,,,,,,15.699069023132324,,,,,244.0,,25.959999084472656,30.435285568237305,20.5521240234375,17.96664047241211,,0.07999999821186066,
2008-11-01,2.0754785537719727,4.349999904632568,,,,,30.260000228881836,,9.137189865112305,,,,,,,,12.831562042236328,,,,,186.39999389648438,,20.959999084472656,21.156230926513672,13.3882417678833,15.069877624511719,,0.27000001072883606,
2008-12-01,2.223280429840088,5.28000020980835,,,,,26.889999389648438,,9.545100212097168,,,,,,,,14.520947456359863,,,,,255.0,,24.780000686645508,21.527400970458984,10.452223777770996,13.77219295501709,,0.2199999988079071,
2009-01-01,2.201972007751465,5.070000171661377,,,,,24.479999542236328,,7.728023529052734,,,,,,,,18.049762725830078,,,,,252.1999969482422,,23.030000686645508,32.29109191894531,7.054831027984619,8.371984481811523,,0.3400000035762787,
2009-02-01,1.7743617296218872,4.300000190734863,,,,,22.100000381469727,,5.651691913604736,,,,,,,,15.0599946975708,,,,,180.39999389648438,,21.899999618530273,36.37388229370117,4.21108865737915,8.465006828308105,,0.3499999940395355,
2009-03-01,1.885672926902771,4.679999828338623,,,,,23.600000381469727,,7.694061279296875,,,,,,,,16.010272979736328,,,,,241.8000030517578,,26.399999618530273,39.71433639526367,5.0751166343688965,7.052762031555176,,0.44999998807907104,
2009-04-01,2.1699795722961426,4.800000190734863,,,,,23.440000534057617,,8.465412139892578,,,,,,,,21.139570236206055,,,,,255.1999969482422,,33.2599983215332,50.849205017089844,7.574925422668457,11.078081130981445,,0.44999998807907104,
2009-05-01,2.197755813598633,4.360000133514404,,,,,23.0,,8.302478790283203,,,,,,,,22.228771209716797,,,,,223.0,,33.619998931884766,44.53944396972656,6.056585311889648,11.416340827941895,,0.3199999928474426,
2009-06-01,2.6583690643310547,4.559999942779541,,,,,25.329999923706055,,9.553736686706543,,,,,,,,27.007963180541992,,,,,266.3999938964844,,37.97999954223633,47.50873947143555,5.326775074005127,11.670035362243652,,0.25,
2009-07-01,2.814115524291992,5.25,,,,,34.22999954223633,,9.602806091308594,,,,,,,,29.858797073364258,,,,,304.3999938964844,,42.83000183105469,77.20169067382812,4.445970058441162,12.261996269226074,,0.3499999940395355,
2009-08-01,3.0747740268707275,4.550000190734863,,,,,32.310001373291016,,9.238993644714355,,,,,,,,29.564268112182617,,,,,278.20001220703125,,45.060001373291016,79.0575180053711,5.318387031555176,12.473409652709961,,0.7300000190734863,
2009-09-01,3.5145552158355713,4.71999979019165,,,,,35.5,,9.219170570373535,,,,,,,,29.542037963867188,,,,,360.20001220703125,,46.36000061035156,105.78118896484375,6.887059211730957,11.830711364746094,,0.9800000190734863,
2009-10-01,3.3675968647003174,4.090000152587891,,,,,30.399999618530273,,7.737161159515381,,,,,,,,20.783903121948242,,,,,306.6000061035156,,41.900001525878906,90.9346923828125,7.969191551208496,11.8391695022583,,1.7699999809265137,
2009-11-01,3.428473472595215,4.230000019073486,,,,,35.689998626708984,,7.528614044189453,,,,,,,,20.922836303710938,,,,,320.20001220703125,,42.22999954223633,86.85191345214844,8.153740882873535,12.43112850189209,,2.200000047683716,
2009-12-01,3.437540054321289,4.380000114440918,,,,,35.91999816894531,,7.7239670753479,,,,,,,,22.940095901489258,,,,,351.0,,48.380001068115234,77.94403076171875,9.227484703063965,15.644620895385742,,2.9100000858306885,
2010-01-01,3.635622262954712,5.639999866485596,,,,,35.84000015258789,,7.0477423667907715,,,,,,,,23.173498153686523,,,,,271.3999938964844,,42.2400016784668,73.4900894165039,8.304736137390137,16.955379486083984,,3.2100000381469727,
2010-02-01,3.4490044116973877,7.559999942779541,,,,,35.02000045776367,,7.187740325927734,,,,,,,,24.707279205322266,,,,,310.3999938964844,,45.439998626708984,68.66497802734375,8.472509384155273,15.602334976196289,,2.990000009536743,
2010-03-01,3.48714542388916,5.869999885559082,,,,,34.13999938964844,,8.085572242736816,,,,,,,,25.174083709716797,,,,,333.79998779296875,,47.66999816894531,76.08821105957031,8.296348571777344,17.1837100982666,,3.049999952316284,
2010-04-01,3.9467966556549072,4.75,,,,,39.16999816894531,,8.15804386138916,,,,,,,,26.80234718322754,,,,,363.0,,48.349998474121094,82.02680969238281,9.353313446044922,22.84959602355957,,5.039999961853027,
2010-05-01,3.767463207244873,4.46999979019165,,,,,36.5099983215332,,7.557358264923096,,,,,,,,25.83539390563965,,,,,307.6000061035156,,45.43000030517578,77.94403076171875,8.891940116882324,18.646690368652344,,4.150000095367432,
2010-06-01,3.7904183864593506,3.9000000953674316,,,,,35.18000030517578,,6.741041660308838,,,,,,,,24.190465927124023,,,,,329.3999938964844,,40.560001373291016,77.20169067382812,8.313124656677246,18.688974380493164,,1.2799999713897705,
2010-07-01,4.148722171783447,4.099999904632568,,,,,35.060001373291016,,7.18770170211792,,,,,,,,23.8792667388916,,,,,396.20001220703125,,40.04999923706055,68.29380798339844,8.019523620605469,17.614992141723633,,1.100000023841858,
2010-08-01,4.106512546539307,3.630000114440918,,,,,33.5099983215332,,6.879141807556152,,,,,,,,21.339616775512695,,,,,363.3999938964844,,38.13999938964844,72.37661743164062,7.381988048553467,17.006126403808594,,0.6600000262260437,
2010-09-01,4.00550651550293,3.880000114440918,,,,,35.90999984741211,,7.207468509674072,,,,,,,,23.912601470947266,,,,,470.3999938964844,,36.650001525878906,75.71705627441406,7.046442985534668,21.1075496673584,,0.8799999952316284,
2010-10-01,4.534448623657227,3.9700000286102295,,,,,31.690000534057617,,7.233524799346924,,,,,,,,26.746763229370117,,,,,470.20001220703125,,39.900001525878906,71.26309967041016,7.323266983032227,24.955278396606445,,1.159999966621399,
2010-11-01,4.640530109405518,4.03000020980835,,,,,36.459999084472656,,7.394362449645996,,,,,,,,28.33613395690918,,,,,440.0,,42.47999954223633,79.7998275756836,7.60009241104126,30.0291748046875,,1.0800000429153442,
2010-12-01,4.550282001495361,4.699999809265137,,,,,46.689998626708984,,8.345744132995605,,,,,,,,32.13724899291992,,,,,446.79998779296875,,46.02000045776367,77.94403076171875,7.633646488189697,29.31754493713379,,1.1200000047683716,
2011-01-01,4.768113136291504,4.190000057220459,,,,,41.189998626708984,,7.806628227233887,,,,,,,,32.276187896728516,,,,,479.20001220703125,,44.47999954223633,83.88262939453125,8.07824420928955,28.289623260498047,,1.25,
2011-02-01,4.894423007965088,3.7799999713897705,,,,,40.81999969482422,,7.818185329437256,,,,,,,,32.92637634277344,,,,,550.5999755859375,,45.400001525878906,89.82120513916016,10.56966495513916,29.431751251220703,,2.2200000286102295,
2011-03-01,4.842902183532715,4.059999942779541,,,,,45.15999984741211,,8.160667419433594,,,,,,,,31.30921745300293,,,,,590.0,,43.209999084472656,92.7905044555664,11.031038284301758,29.502038955688477,,1.9500000476837158,
2011-04-01,5.069317817687988,4.460000038146973,,,,,46.47999954223633,,7.946613788604736,,,,,,,,32.76521682739258,,,,,596.2000122070312,,43.58000183105469,112.83325958251953,11.534356117248535,25.223451614379883,,2.9100000858306885,
2011-05-01,5.288738250732422,4.53000020980835,,,,,43.15999984741211,,7.832259654998779,,,,,,,,33.94333267211914,,,,,561.4000244140625,,42.97999954223633,102.44072723388672,11.534356117248535,21.01515007019043,,2.2899999618530273,
2011-06-01,5.069317817687988,4.550000190734863,,,,,45.0,,8.054488182067871,,,,,,,,32.4818000793457,,,,,518.0,,41.2599983215332,100.58491516113281,11.240754127502441,18.563966751098633,,1.7699999809265137,
2011-07-01,5.101765155792236,4.110000133514404,,,,,42.560001373291016,,7.984023571014404,,,,,,,,30.60346221923828,,,,,436.20001220703125,,35.40999984741211,103.92535400390625,11.391749382019043,22.45598602294922,,1.4299999475479126,
2011-08-01,5.209575653076172,4.449999809265137,,,,,36.369998931884766,,7.3487229347229,,,,,,,,36.710811614990234,,,,,319.0,,34.56999969482422,93.90397644042969,9.017769813537598,20.30352020263672,,1.4299999475479126,
2011-09-01,4.951930046081543,4.309999942779541,,,,,34.439998626708984,,6.914831161499023,,,,,,,,33.70994186401367,,,,,337.3999938964844,,33.540000915527344,82.02680969238281,6.459239482879639,21.164506912231445,,1.190000057220459,
2011-10-01,5.281280994415283,4.96999979019165,,,,,45.029998779296875,,7.903450012207031,,,,,,,,30.575672149658203,,,,,422.20001220703125,,42.75,89.07888793945312,5.872035503387451,20.200868606567383,,1.2799999713897705,
2011-11-01,5.507814407348633,6.019999980926514,,,,,40.689998626708984,,8.100313186645508,,,,,,,,32.55404281616211,,,,,397.3999938964844,,43.220001220703125,77.20169067382812,6.685731887817383,17.863210678100586,,1.1299999952316284,
2011-12-01,5.390709400177002,5.119999885559082,,,,,40.060001373291016,,8.574503898620605,,,,,,,,30.859100341796875,,,,,424.0,,43.41999816894531,72.74776458740234,6.551514148712158,17.59857940673828,,1.0,
2012-01-01,5.916707515716553,4.760000228881836,,,,,45.529998779296875,,8.914804458618164,,,,,,,,30.320043563842773,,,,,443.0,,43.84000015258789,74.60357666015625,7.633646488189697,18.609634399414062,,1.0299999713897705,
2012-02-01,6.195089817047119,4.03000020980835,,,,,45.09000015258789,,8.470812797546387,,,,,,,,29.73099136352539,,,,,439.79998779296875,,44.79999923706055,71.63426208496094,7.381988048553467,20.24020004272461,,0.9599999785423279,
2012-03-01,5.95906925201416,4.340000152587891,,,,,46.58000183105469,,8.374814987182617,,,,,,,,29.453128814697266,,,,,427.79998779296875,,43.0,77.94403076171875,7.927248477935791,20.7364559173584,,0.9700000286102295,
2012-04-01,6.56529426574707,4.599999904632568,,,,,51.599998474121094,,8.194103240966797,,,,,,,,28.16385269165039,,,,,398.3999938964844,,35.4900016784668,81.65563201904297,7.549760341644287,19.481231689453125,,1.1200000047683716,
2012-05-01,6.865818023681641,5.380000114440918,,,,,42.150001525878906,,8.122763633728027,,,,,,,,28.891843795776367,,,,,363.0,,34.529998779296875,84.25379180908203,6.895448207855225,17.906002044677734,,1.0099999904632568,
2012-06-01,7.063363075256348,5.239999771118164,,,,,51.279998779296875,,9.724438667297363,,,,,,,,29.869916915893555,,,,,329.20001220703125,,37.849998474121094,82.02680969238281,7.549760341644287,18.724763870239258,,0.9399999976158142,
2012-07-01,7.670165538787842,5.409999847412109,,,,,47.86000061035156,,9.610032081604004,,,,,,,,30.742399215698242,,,,,308.0,,36.95000076293945,74.23240661621094,7.004499912261963,20.131689071655273,,0.8299999833106995,
2012-08-01,7.604687213897705,5.349999904632568,,,,,45.79999923706055,,9.507439613342285,,,,,,,,31.236984252929688,,,,,282.3999938964844,,38.2400016784668,73.4900894165039,7.6168694496154785,19.586135864257812,,0.8299999833106995,
2012-09-01,7.5522966384887695,6.039999961853027,,,,,45.88999938964844,,10.155538558959961,,,,,,,,32.89301681518555,,,,,305.0,,36.7599983215332,76.83055114746094,7.801419258117676,19.004812240600586,,0.8700000047683716,
2012-10-01,7.459211349487305,7.809999942779541,,,,,48.34000015258789,,9.536375045776367,,,,,,,,28.7862606048584,,,,,283.0,,40.41999816894531,79.7998275756836,7.717532634735107,20.406814575195312,,0.8500000238418579,
2012-11-01,7.131461143493652,8.260000228881836,,,,,51.5,,8.746838569641113,,,,,,,,29.50870704650879,,,,,266.20001220703125,,41.81999969482422,75.34588623046875,8.019523620605469,20.568557739257812,,0.75,
2012-12-01,6.5324625968933105,8.9399995803833,,,,,49.97999954223633,,9.636149406433105,,,,,,,,30.83685302734375,,,,,275.6000061035156,,41.79999923706055,76.08821105957031,7.138718128204346,23.19241714477539,,0.7599999904632568,
2013-01-01,7.446078777313232,8.369999885559082,,,,,51.86000061035156,,9.68880558013916,,,,,,,,30.56455421447754,,,,,294.6000061035156,,43.63999938964844,68.66497802734375,8.715778350830078,24.480680465698242,,1.3700000047683716,
2013-02-01,7.4672770500183105,7.46999979019165,,,,,45.11000061035156,,10.25278091430664,,,,,,,,29.430898666381836,,,,,318.79998779296875,,41.52000045776367,84.99610137939453,10.158621788024902,25.863969802856445,,1.440000057220459,
2013-03-01,7.719249248504639,7.949999809265137,,,,,47.56999969482422,,10.655085563659668,,,,,,,,31.35368537902832,,,,,335.6000061035156,,41.36000061035156,93.5328140258789,13.446962356567383,25.873069763183594,,1.690000057220459,
2013-04-01,8.151713371276855,8.8100004196167,,,,,45.619998931884766,,10.110791206359863,,,,,,,,29.492019653320312,,,,,323.3999938964844,,39.709999084472656,95.0174789428711,13.002365112304688,33.18997573852539,,1.5299999713897705,
2013-05-01,6.313846111297607,9.489999771118164,,,,21.5,47.90999984741211,,9.535478591918945,,,,,,,,28.747358322143555,,,,,395.6000061035156,,43.04999923706055,86.10960388183594,12.952033042907715,34.62787628173828,,2.3299999237060547,
2013-06-01,5.631067276000977,8.520000457763672,,,,24.239999771118164,50.45000076293945,,10.456724166870117,,,,,,,,26.018781661987305,,,,,487.79998779296875,,41.40999984741211,90.56351470947266,9.948905944824219,33.99992752075195,,2.319999933242798,
2013-07-01,5.777415752410889,8.880000114440918,,,,22.739999771118164,54.790000915527344,,10.707975387573242,,,,,,,,27.552566528320312,,,,,579.2000122070312,,39.060001373291016,90.9346923828125,10.804545402526855,37.25795364379883,,2.2200000286102295,
2013-08-01,5.83380651473999,11.640000343322754,,,,15.760000228881836,52.540000915527344,,9.847671508789062,,,,,,,,27.4080753326416,,,,,569.7999877929688,,38.689998626708984,92.7905044555664,10.754213333129883,32.14339828491211,,2.299999952316284,
2013-09-01,5.787668228149414,14.880000114440918,,,,21.979999542236328,56.95000076293945,,10.071483612060547,,,,,,,,28.363920211791992,,,,,579.4000244140625,,42.709999084472656,93.5328140258789,11.240754127502441,34.90089416503906,,2.690000057220459,
2013-10-01,5.756227016448975,17.780000686645508,,,,15.149999618530273,58.56999969482422,,10.53120231628418,,,,,,,,29.658748626708984,,,,,534.4000244140625,,40.220001220703125,123.59696197509766,12.901701927185059,36.98303985595703,,3.0,
2013-11-01,5.4035868644714355,17.190000534057617,,,,16.020000457763672,67.47000122070312,,10.985504150390625,,,,,,,,31.67043685913086,,,,,544.2000122070312,,39.04999923706055,141.0415496826172,12.842981338500977,40.70689392089844,,3.4600000381469727,
2013-12-01,5.114584445953369,15.880000114440918,,,,15.109999656677246,68.69999694824219,,10.661142349243164,,,,,,,,32.3873291015625,,,,,572.2000122070312,,43.310001373291016,139.211181640625,14.369709014892578,40.770782470703125,,3.7899999618530273,
2014-01-01,5.741987228393555,16.059999465942383,,,,19.450000762939453,78.12000274658203,,10.397980690002441,,,,,,,,31.987213134765625,,,,,548.2000122070312,,47.2400016784668,131.6862335205078,14.571037292480469,50.09921646118164,,5.5,
2014-02-01,6.109259128570557,19.229999542236328,,,,20.0,78.44999694824219,,10.134897232055664,,,,,,,,31.3592472076416,,,,,632.4000244140625,,51.970001220703125,131.6862335205078,14.428430557250977,63.79758834838867,,4.96999979019165,
2014-03-01,5.889993667602539,18.290000915527344,,,,22.84000015258789,78.44999694824219,,10.091556549072266,,,,,,,,31.698230743408203,,,,,655.7999877929688,,52.25,130.99026489257812,14.654923439025879,66.09437561035156,,4.739999771118164,
2014-04-01,6.608066082000732,16.149999618530273,,,7740.0,19.31999969482422,77.94999694824219,,9.862485885620117,,,,,,,,29.180828094482422,,,,,626.5999755859375,,44.95000076293945,121.44286346435547,13.83283805847168,61.224334716796875,,4.519999980926514,
2014-05-01,6.904866695404053,13.270000457763672,,,6120.0,18.450000762939453,76.7699966430664,,10.125932693481445,,,,,,,,29.54759979248047,,,,,624.5999755859375,,45.119998931884766,134.80921936035156,13.925113677978516,60.482051849365234,,4.449999809265137,
2014-06-01,6.811747074127197,13.300000190734863,,,6138.0,21.940000534057617,85.30000305175781,,10.940520286560059,,,,,,,,30.892440795898438,,,,,709.5999755859375,,49.25,138.0400848388672,13.463738441467285,59.098297119140625,,4.929999828338623,
2014-07-01,6.9165873527526855,12.0600004196167,,,4770.0,22.719999313354492,71.38999938964844,,10.282584190368652,,,,,,,,36.87198257446289,,,,,723.7999877929688,,40.72999954223633,127.95850372314453,13.086251258850098,57.66446304321289,,4.369999885559082,
2014-08-01,7.075139045715332,15.670000076293945,,,3564.0,25.540000915527344,71.43000030517578,,10.703078269958496,,,,,,,,38.34463119506836,,,,,766.2000122070312,,45.33000183105469,152.38693237304688,12.75070571899414,73.64309692382812,,3.009999990463257,
2014-09-01,6.357152462005615,15.4399995803833,,,1764.0,27.6200008392334,68.0,,10.569923400878906,,,,,,,,35.866127014160156,,,,,728.2000122070312,,40.63999938964844,154.8134765625,11.744071006774902,74.6618423461914,,3.180000066757202,
2014-10-01,7.0090460777282715,18.84000015258789,,,882.0,31.040000915527344,72.87000274658203,,11.2166748046875,,,,,,,,39.83396911621094,,,,,842.7999877929688,,45.59000015258789,169.3888397216797,11.5930757522583,95.32604217529297,,2.490000009536743,
2014-11-01,7.182194709777832,21.479999542236328,,,666.0,35.2400016784668,74.12999725341797,,11.217820167541504,,,,,,,,39.2226676940918,,,,,879.4000244140625,,45.349998474121094,144.5713653564453,11.584688186645508,95.36280059814453,,1.690000057220459,
2014-12-01,6.857993125915527,26.479999542236328,,,570.5999755859375,40.2599983215332,79.2699966430664,,11.615933418273926,,,,,,,,39.33937072753906,,,,,928.5999755859375,,47.619998931884766,173.9264678955078,11.576298713684082,75.89686584472656,,1.6699999570846558,
2015-01-01,6.8374810218811035,27.010000228881836,,,466.20001220703125,40.11000061035156,73.51000213623047,,10.770332336425781,,,,,,,,36.73860549926758,,,,,831.2000122070312,,43.7599983215332,165.5492706298828,11.190423011779785,57.97029495239258,,1.8799999952316284,
2015-02-01,6.871580600738525,23.479999542236328,,,423.0,40.47999954223633,71.66000366210938,,10.783326148986816,,,,,,,,36.516510009765625,,,,,1031.800048828125,,50.63999938964844,170.3362579345703,11.509190559387207,62.580299377441406,,2.609999895095825,
2015-03-01,6.906081676483154,24.110000610351562,,,279.0,37.689998626708984,75.05999755859375,,11.335488319396973,,,,,,,,39.49651336669922,,,,,1024.0,,50.77000045776367,183.2326202392578,11.601465225219727,67.94486236572266,,3.0799999237060547,
2015-04-01,6.75093412399292,30.190000534057617,,,167.39999389648438,34.0,65.56999969482422,,10.835296630859375,,,,,,,,38.8890495300293,,,,,1047.199951171875,,51.66999816894531,169.91390991210938,11.534356117248535,69.1973876953125,,3.569999933242798,
2015-05-01,6.893426895141602,31.579999923706055,,,142.1999969482422,41.849998474121094,72.52999877929688,,11.217132568359375,,,,,,,,41.164154052734375,,,,,1131.5999755859375,,55.439998626708984,162.64918518066406,12.549379348754883,63.6114387512207,,3.5199999809265137,
2015-06-01,6.129715919494629,33.310001373291016,,,90.0,46.20000076293945,75.44000244140625,,12.78200912475586,,,,,,,,45.576683044433594,,,,495.0,1065.199951171875,,54.0099983215332,177.38351440429688,12.012507438659668,63.3256950378418,,3.1700000762939453,
2015-07-01,6.493566036224365,27.219999313354492,,,163.8000030517578,53.7400016784668,73.08000183105469,,12.499281883239746,,,,,,,,34.70570755004883,,,,425.0,1170.0,,44.9900016784668,178.6096649169922,12.66681957244873,64.90219116210938,,2.440000057220459,
