Datetime,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM,DOW,PYPL,KHC,T
2022/8/31,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,-1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,-1,-1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,-1,1,0,1,0,0,0,0,0,-1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-1,-1,-1,1,0
2022/9/1,0,1,0,1,1,1,-1,1,0,0,-1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,-1,0,1,0,0,0,0,-1,0,0,0,0,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,-1,1,1,1,0,0,0,0,0,-1,1,-1,1,0,1
2022/9/2,0,1,0,1,0,1,-1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,-1,0,-1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,-1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,-1,1,0,0
2022/9/3,0,1,1,0,0,0,-1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,-1,-1,0,0,0,0,1,0,0,1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0
2022/9/4,0,0,1,0,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,-1,1,1,0,0,0
2022/9/5,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,-1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,-1,0,1,0,1,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,-1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0
2022/9/6,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,-1,1,0,0,-1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,-1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,-1,0,0,1,0,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,1,0,1,1,0,0,0,1,1,-1,0,1,1,0,0,0,1,0,0,0
2022/9/7,0,1,1,0,0,1,1,1,1,0,1,1,1,-1,0,0,-1,1,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,-1,0,0,1,-1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,-1,1,0,0,1,0,0,1,1,-1,0,1,0,1,1,0,-1,0,1,0,0,1,0,0,0
2022/9/8,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,-1,0,1,0,1,0,0,0,-1,0,1,1,1,-1,0,-1,0,1,1,-1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,-1,1,0,0,0,0,0,0,0,1,1,0,0
2022/9/9,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,-1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0
2022/9/10,0,1,-1,0,0,0,-1,0,0,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/9/11,0,0,0,0,0,0,-1,1,0,0,-1,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,-1,0,1,1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,-1,0,0,1,-1,1,1,0,0,-1,0,0,0,0,0,1,0,1,0,-1,1,0,-1,0
2022/9/12,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,-1,1,1,0,0,-1,0,0,1,0,0,1,1,0,1,0,1,0,-1,1,0,0,1,0,1,1,0,0,-1,1,0,1,1,-1,1,0,0,0,1,1,1,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,-1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
2022/9/13,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,-1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,-1,-1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0
2022/9/14,0,0,0,1,1,0,1,1,0,1,1,1,0,-1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,-1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,1,1,0,1,0,-1,1,1,0,1,0,1,-1,1,0,0,-1,-1,1,1,0,-1,1,-1,0,1,1,0,0,1,1,1,-1,0,0,0
2022/9/15,0,1,0,0,0,0,0,-1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,1,0,1,0,-1,0,0,-1,0,0,1,0,0,0,-1,0,1,1,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1,0,-1,0,0,1,1,-1,1,0,0,1,-1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,-1,0,-1,1,0,0
2022/9/16,0,1,0,-1,1,0,0,1,0,1,1,0,-1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,-1,1,0,1,1,-1,-1,-1,-1,1,1,0,1,0,-1,1,0,1,0,1,0,0,0,1,0,-1,1,0,1,-1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,-1,0,1,0,-1,1,-1,0,0,0
2022/9/17,1,0,0,0,-1,-1,1,0,0,-1,0,0,0,0,-1,0,-1,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,1,0,1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,1,-1,0,0,-1,0,1,1,0,-1,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
2022/9/18,0,0,1,0,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,1,0,0,0,-1,0,1,-1,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
2022/9/19,0,0,0,0,0,-1,-1,1,0,1,1,1,1,1,0,0,-1,1,1,-1,1,0,1,1,1,0,-1,1,1,-1,1,0,1,0,1,1,0,-1,1,0,1,1,1,1,-1,1,1,1,0,1,1,-1,-1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,-1,0,0,1,0,0,1,-1,0,0,0
2022/9/20,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,-1,1,0,1,1,1,0,1,-1,0,-1,0,0,0,0,0,1,0,1,-1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,-1,1,0
2022/9/21,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,-1,1,0,0,0,0,0,0,-1,0,1,0,0,0,1,0,1,0,0,0,0,-1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,-1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0
2022/9/22,0,1,0,1,0,0,1,-1,0,0,1,1,1,1,0,-1,0,1,1,0,1,-1,0,0,-1,0,0,-1,1,0,1,1,1,0,1,0,1,-1,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,-1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,-1,0,1,1,0,0,1,1,1,-1,0,1,0,0,0,-1,1,1,1,0
2022/9/23,0,0,0,0,0,0,0,-1,0,1,-1,0,0,1,-1,0,-1,1,-1,-1,0,0,0,0,0,0,0,1,1,-1,-1,0,1,0,0,0,0,0,1,0,1,-1,0,0,0,1,1,1,1,1,0,-1,0,0,1,-1,0,0,-1,0,1,0,-1,0,0,1,-1,1,0,0,0,1,1,0,0,0,0,1,0,-1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-1,-1,0,-1,0
2022/9/24,0,1,0,1,-1,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,-1,0,0,-1
2022/9/25,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,1,0,1,0,0,0,0,1,-1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0
2022/9/26,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,-1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,0,1,0,1,1,1,-1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,-1,1,0,0,0
2022/9/27,0,0,0,1,1,0,0,-1,0,1,1,0,1,1,0,1,-1,0,0,-1,1,1,1,1,0,0,1,1,1,1,-1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,1,1,-1,0,0,1,0,1,1,0,1,1,0,-1,1,0,1,1,1,1,0,0,-1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,-1,0,1,-1,1,0,1,0,1,0,0,1,1,-1,1
2022/9/28,0,0,0,1,0,0,-1,1,0,0,1,0,1,0,0,1,-1,1,0,0,0,0,0,-1,1,0,1,1,1,0,1,0,1,-1,0,1,0,-1,1,0,1,-1,0,0,-1,1,1,1,0,0,0,-1,0,0,1,-1,1,1,0,0,1,0,0,1,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,1,-1,0,0,0,1,1,-1,-1,0,1,0
2022/9/29,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,-1,0,0,0,1,1,1,-1,0,1,1,-1,0,0,0,0,1,1,0,0,0,0,-1,-1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,-1,1,0,0,0,1,1,0,-1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,0
2022/9/30,0,1,0,1,-1,0,0,0,0,1,1,1,-1,0,0,-1,1,1,0,-1,1,-1,0,0,0,-1,1,1,1,1,1,0,1,0,-1,0,0,0,1,1,0,0,0,0,0,-1,1,1,1,0,0,-1,0,0,1,1,0,1,1,-1,1,0,0,1,0,0,0,0,-1,0,-1,-1,0,1,1,1,0,0,0,-1,0,0,1,1,1,0,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,1,0
2022/10/1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
2022/10/2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,-1,-1,0,-1,0,1,0,0,-1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-1,0,0,0,0,-1,0,-1,0,1,0
2022/10/3,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,-1,0,1,1,0,-1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,-1,0,-1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,-1,1,1,0,1,0,1,-1,0,0,1
2022/10/4,0,1,0,1,0,0,0,1,1,0,1,0,1,-1,0,1,0,1,1,-1,1,0,0,0,0,0,-1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,-1,1,0,0,1,1,0,-1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,-1,0,0,0,1,0,-1,1,0,0,0,0,-1,1,0,1,1,1,1,1,0
2022/10/5,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,-1,-1,0,0,1,0,0,1,0,0,1,1,-1,1,1,0,0,-1,1,0,1,0,1,1,-1,-1,1,1,1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,-1,1,0,1,0,0
2022/10/6,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,-1,1,-1,1,0,0,1,0,0,0,1,0,1,-1,-1,1,1,0,1,1,0,0,0,0,1,-1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,-1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
2022/10/7,0,1,-1,0,-1,1,-1,0,-1,1,1,0,1,-1,0,0,0,1,1,1,0,0,0,0,1,-1,0,1,1,1,1,1,-1,0,-1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,-1,0,0,0,1,1,0,0,1,1,0,-1,1,0,0,-1,-1,1,1,0,1,1,-1,0,0,1,1,0,1,1,0,0,1,0,1,1,-1,0,1,-1,0,1,-1,0,1,0
2022/10/8,0,0,0,0,1,0,-1,0,0,-1,0,0,0,1,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,1,-1,1,1,0,0
2022/10/9,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
2022/10/10,0,1,0,1,-1,-1,-1,-1,1,0,1,0,0,0,0,0,1,1,0,-1,1,-1,0,0,0,0,1,0,1,1,1,-1,1,0,0,1,0,0,1,0,1,-1,0,0,0,1,1,1,1,0,1,-1,1,0,1,1,1,1,1,0,1,1,-1,1,0,1,-1,0,0,0,1,-1,1,1,1,1,1,1,0,0,-1,0,0,1,1,1,1,0,1,0,0,0,0,1,-1,0,0,-1,1,1,1
2022/10/11,0,1,0,1,0,1,-1,0,0,1,1,0,0,0,0,-1,0,1,1,-1,0,0,1,0,-1,1,0,0,1,-1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,-1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,-1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,-1,0,0,0,0,1,1,1,0,0,0
2022/10/12,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,-1,1,1,-1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,-1,1,1,1,1,0,1,1,0,0,-1,1,0,1,1,0,0,0,1,1,0,-1,0,1,0,0,0,0,0,0,1,1,1,1,-1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,-1,-1,-1
2022/10/13,0,1,1,1,1,1,1,1,0,0,1,-1,0,0,1,0,-1,1,0,1,0,0,0,0,-1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,-1,-1,-1,1,0,1,0,0,0,1,0,-1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,-1,0,1,0,0,-1,0,0,0,1,0,1,1,0,-1,0
2022/10/14,0,1,0,0,0,1,0,1,0,0,1,-1,0,0,0,1,-1,1,0,1,1,0,0,0,0,-1,0,1,1,0,1,1,1,0,-1,0,0,-1,1,1,1,-1,1,1,-1,-1,1,1,0,0,0,-1,0,1,1,-1,0,0,0,-1,1,0,-1,1,0,-1,-1,0,0,0,0,0,0,-1,1,-1,0,1,0,-1,1,1,0,0,1,0,0,0,1,1,-1,-1,1,-1,1,0,1,-1,1,0,0
2022/10/15,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,-1,-1,0,1,0,0,0,0,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,1,1,0,0,-1
2022/10/16,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,1,1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2022/10/17,0,1,1,1,1,0,-1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,-1,1,1,-1,1,1,0,-1,1,0,1,1,0,0,1,1,-1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,-1,0,-1,1,1,0,1,1,1,1,1,1,1,0,0,-1,1,1,0,-1,-1,1,1,0
2022/10/18,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,-1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,-1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,-1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
2022/10/19,0,0,1,1,0,0,0,1,0,1,-1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,-1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,-1,1,0,0,1,1,-1,0,1,1,-1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,-1,0,0,0,0,1,0
2022/10/20,0,-1,0,1,0,1,0,1,1,0,1,-1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,-1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,-1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,-1,0
2022/10/21,0,1,0,1,1,1,0,0,1,0,1,1,-1,0,0,0,-1,0,0,1,1,1,-1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,-1,0,0,0,0,0,0,-1,1,1,0,1,0,0,1,-1,1,0,1,0,1,0,0,1,0,-1,0,1,1,-1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0
2022/10/22,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/10/23,0,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,1,-1,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1
2022/10/24,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,-1,1,0,1,1,1,0,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,-1,-1,1,0,1,-1,1,0,0,1,0,0,-1,1,1,1,1,0,-1,1,1,1,1,1,-1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0
2022/10/25,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,-1,-1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,-1,0,0,0,0,1,1,1,1,0,1,-1,1,0,1,1,1,0,0,1,0,-1,-1,0,1,1,0,0,0,-1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,-1,1,1,1,1,0,1,1,1,1,1,-1,0
2022/10/26,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-1,-1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,-1,1,1,1,0,-1,1,0,1,1,-1,0,-1,0
2022/10/27,0,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,-1,0,1,1,1,1,-1,0,-1,0,0,-1,1,1,0,1,1,1,1,0,0,-1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,-1,1,-1,1,-1,1,0,0,1,1,1,1,1,1,-1,0,0,0,0,0,1,0,1,1,0,1,1,-1,0,1,1,0,1,1,0,1,1,0,0
2022/10/28,0,0,-1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,-1,-1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,-1,1,1,1,1,-1,0,0,-1,0,1,1,0,0,0,-1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,-1,1,0,1,-1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,1,0,1,-1,1,1,0
2022/10/29,0,0,0,0,0,0,1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,1,0,1,-1,0,0,0,0,0,-1,1,0,1,0,-1,-1,0,0,1,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-1,1,0,0,0,0,1,0,1,0,0,-1,0,0,0,0,1,0,0,0,1,-1,0,1,0,0,0,1,1,0,0,0
2022/10/30,0,0,0,0,1,0,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,0,0,0,-1,1,0,1,0,0,1,0,-1,-1,0,1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,-1,0,1,1,1,0,1,0,0,1,-1,0,-1,0,0,0,0,-1,0,-1,0,1,0,0,0,1,0,0,1,0,-1,0,0,0,0,1,0,0,0
